path,bytes,sha256
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-19-09.png,225520,d2f5bf759522ca983aa4d7c99247bf1ad20c24c22fd7823ce81cd8f27b30a382
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-21-03.png,396236,ca9b9409d498ceec2804a573ee2a8b31faab2c24d1f225af1403d8263ca55fdd
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-22-57.png,532240,3f197029542d0c6c1191aecb9fe57f146c39ce3fe5e174321d48a8b5dd645c59
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-24-29.png,400392,a18b5f1b0427c0a1f110bdc2fa7bb6bac76e9c4c9ae9a814d8ad38833834c719
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-25-57.png,385606,fe1502c5cb31b358a8c2db92767bf8e14c11f073dd0b30efd8f5e1d9ae0466a4
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-27-20.png,277486,7bddf0ee4d11976d38447595966b4634c2c2325d29dfb72bf3b60cf86a1b9288
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-32-11.png,309313,fa8635bbc718f7d21c596c9c9f08491baaffc6301c93fd5d065fd888d6a0c788
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-34-00.png,325800,299cdfa2d1538226701c01d8c16bd2863338c34c8a4dda86bb8c176583f7a262
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-35-45.png,299108,c60223fb3c412f7bb0373aff821ba1a111c05d4ea95a0cbef8b0834f620fe2d3
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-37-30.png,216642,60200dd8b3d2ef6f34493687b367b71ed6a81aa57e0a7ce5f202ce8fc5693baa
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-39-35.png,155156,5dfab7e739196b2c50f52dc0ed5306e742dbbce65e6b0ebf97f1fb20f3025e3b
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-42-06.png,251217,a498fc134d0901b55177bddda9172687ec17f5191a2f5262f51e31acc0205a00
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-44-02.png,190702,da8e3d39744612f5305338062d27b4e90b133b16a772aa182951fcf07e458041
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-45-53.png,324596,215710908f1b4a332cb40d3d0caec0b4f3840c88f377834b5ebd4efa4f2688ad
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-47-35.png,305578,43962877021f5a42299451cd80aeded4103138bc9c2a84f78d1005ebe47d91ea
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-50-44.png,268180,6e8a9430b7f762cd5b70818ee25e24722244244f62cd00835c8319339518f33e
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-52-41.png,241511,c582b8ad7aca11b050cf09bf6f4bc52a3515892cb24547efece9e74ce5aa9d38
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-54-18.png,341726,58d8b8220504b3511bc932ac27668bf11263322e01d16cf48be485489facf186
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-56-02.png,370194,ae75d5ef61694cf4f3bade01a3517cb4c3cf81f9e0a8c2c0e2eb81d2e443e664
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_16-59-30.png,195894,6399cca57174aa062326b33355606190974f8fec5e212079f4a62952d4c4cf04
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_17-01-34.png,308395,4873513bc258cfb9c16e8e04087c4464df3d254198cd0b31ad4f7274d7ce19dc
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/published-frames-original/2026-07-22_17-03-34.png,301642,4c76d7d1ea3bf6730d6a9fec10d88f15d90c24fc3ddf500a328cb950f74a1289
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/studio/01-youtube-studio-shorts-12b-and-24-32.png,409763,3d8eb3cdf4389a5e5c9b8fc5198e1fae8ddec129c057b16d4281be107017bdf0
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/studio/02-youtube-studio-shorts-19-23.png,523596,869ec0e1f08304f459425c118d8808c876257a801c9e0d4e51e876fea0291f3e
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/studio/03-youtube-studio-shorts-08-19-no-10.png,439801,03a4575121b9e7a03d56204f2a1392672849951e690dd80af95b7ce4460f28dd
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/studio/04-youtube-studio-shorts-01-09-no-10.png,899924,b105497d7e2c8cf3c6af5d45cf98ddd8639b9e493941da89667b92c1e713916b
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/studio/05-channel-content-public-overview.png,322532,2e91d8aae00f53a1d2fc600ae47efca3956dfe50b3752d3e289b045ee5e18dc0
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/studio/06-channel-videos-overview.png,621825,1b2d83d6d7e30c90284173ca09622383500a5810a7bc4f41c8f0d6282325b5f4
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/studio/2026-07-22_17-08-40.png,388633,a743311b120d6c8b00c54678d26850a5fbe6f1f2a4ad41d578773b9e6f5f26a0
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/studio/2026-07-22_17-09-05.png,690349,39926c73fa69980eb26e1a7a41c936ea94730763e8338b8438e661724b5ca0e0
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/studio/2026-07-22_17-09-22.png,422489,915c5729dbed5e6f78402572dc56d18b15dad38b737ce4705d7be28183f8765e
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/evidence/supplemental/2026-07-22_17-05-46.png,743625,8da810a2baaf72e457ccf58736fd94844d5f52adf6bd6f186f45a390447862e7
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/working-source/07-reels-and-short-descriptions-working-source.pdf,406974,58445514fa32954a09a7733499c037a18497a8a7d5b1697c12b0abd4bdf1f7d8
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/working-source/08-press-release.pdf,91965,144a3b86e60ad8dc1f160705f9d537372fe5ff6bda45e429fc4d2e2ca2178bac
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/derivatives/shorts/source/working-source/09-original-transcript-timestamped.txt,35288,e20a70cc025e3a004199e343718887bee952945709766f1632bc264573b641ae
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/docs/chapter-index.md,1037,1a3be971b6e1ebc499eee99780679229227948558aa4fb7c815235ff2d2f867b
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/docs/curator-notes.md,568,f1b5f75c9945240b176d20926e8c5999bd448afcd00898406c21c1681077af4c
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/docs/dossier-contents.md,1083,116b3843a5c162ba0de75e8fe9fec3358421c1a4e73c2e8cde0d44f0d4c3589f
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/docs/provenance.md,1387,5403a1ba5841e9f55b25907899eb7f809a26e4caba69274bd1aa4ede85b9d620
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/docs/revision-history.md,1494,6813431651155b8c8ac65ec94ecd8f3408aea9730273d683eed7dc3ab32e777e
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/docs/rights-and-access.md,744,76a75ca352a071a191065a72d572dac10b26f825a7c474d1727adc7ce3b2f5be
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/docs/source-inventory.csv,1529,14d6477f595b382a3857b6691fea1def047cd28ce0e8fc9bed803c16e7426f0c
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/docs/source-inventory.md,1939,317f6ed17b35278e37f9b194c6b0abacdeb9269569b077245a0a1dcdf04fd073
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/docs/topic-index.md,651,35f6526ca860bb3b4166518555cf5e41a4e630bb46b2af22b0262c8a86def7ee
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/docs/transcript-status.md,858,ac7dbf04ed79d988c4a165e2d76190ef79a12b67b99f869b2b58396c7e266b37
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/docs/verification-notes.md,1394,899d37bc4eb25fcd6ed761cf6912b62102e80ab3e989cde1ccab209da9da7698
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/interview-record.md,3322,b4a84e97bb7c3432fe195e7a5830e5c9f348d3312ff9bbfdde151395a7f8e0cb
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/metadata.json,3915,740ad3e497738bd434bdb18d2d42cd04d6cdfb32758f5cbb41576387a2d9271f
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/source/original-transcript-timestamped.txt,35288,e20a70cc025e3a004199e343718887bee952945709766f1632bc264573b641ae
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/source/pre-production/hall-of-fame-episode-outline.pdf,80632,909623f2d8360dfe17e7a74060002894fae4950552c6c8d73855b0034ff36a5f
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/source/pre-production/podcast-proposal-public-redacted.pdf,1182335,30da71c3703481ebffdfb4e9d70dde207f53cdf24f114731789d98ff99a017a5
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/source/publication/press-release.pdf,91965,144a3b86e60ad8dc1f160705f9d537372fe5ff6bda45e429fc4d2e2ca2178bac
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/source/publication/reels-and-short-descriptions.pdf,406974,58445514fa32954a09a7733499c037a18497a8a7d5b1697c12b0abd4bdf1f7d8
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/source/published-description.md,4947,6ddfb6eee98ab39c2b8a4096751b6bfe11ef91259b43e506a20f6a2d50c89094
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/source/youtube-record.md,480,a84da02eb2136193f114fddd1735168744636884a4fd936d9266fdbd707ab85d
collections/fireside-bmx-chat/records/fbc-004-greg-mathias-chasing-harry-hof/transcript/working-transcript.md,31930,ae8e4dd2d8fbc059ec23586ecba138e672a1ee9c80d70ef00d3e19b6470c84b6
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/CITATION.cff,575,e609e229da62cef7f4988eead903e759d73947e8d9e19231692c269456bad668
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/README.md,3380,bd848e397df359ab24ccfeac0da4d18c4e7479d1128a18c40b3e6d7e17c605c7
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/assets/navigation-thumbnail.png,645069,31f7976a8d08aad52f8cb2b4957b140fc479ae62834a3348b663365227e59271
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/assets/title-card.png,3236831,ba6641cdc1c3ed77098fe8197238f72cc1552c1f1a13ea0bebaca023bf9205a1
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/README.md,785,d3eefcd0a5c3f134a65b0513cd03b0643740b594eca00a04defa5fad9a9290ea
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-02-cammie-eulogy/README.md,872,7072f1b5b442a79e5022f8e15b9f0d02c2583d7fde11ab9853ce0c691c73a979
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-02-cammie-eulogy/assets/title-card.png,955555,dc8680e7675c3f2ad3b3ff00ac7d3b2a29d202f47d34d92204b27a98435b6335
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-02-cammie-eulogy/clip-metadata.json,638,b8b70abac8bf622dbb46bc737e1eaa7221231a270ba21f20d1f867c55c20c7df
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-02-cammie-eulogy/clip-record.md,812,2aaa404be86ee9e3ee6449d554ab777d3720e27f27bb131cc8fcbbdbe0dc048d
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-02-cammie-eulogy/docs/provenance.md,443,d42ec5d876024c73068dbee0514148010bd4175dad88fcd746a8a3a9de15f6fd
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-02-cammie-eulogy/docs/revision-history.md,163,d805f4adcb0270cf967dfa94458f33ef9ec0685e83fbff4af1ddcea8cd84228c
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-02-cammie-eulogy/docs/rights-and-access.md,166,3a823999f8dd2e42180d20f4beb085df254fc6d0bedf951693c26590a0eed980
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-02-cammie-eulogy/docs/source-inventory.csv,474,b2fd288ca17dc2239debefb3d8fa71806cac2c9e263b88449dd0b53907198f03
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-02-cammie-eulogy/docs/source-inventory.md,469,dbf7611e9c7a0ceee1f5413391aa363ad483fb6f0a69f6016cf9eb8d24733f05
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-02-cammie-eulogy/docs/transcript-status.md,189,093e91d4d37fa2e375e72107abe5bfe95dc5e8d14adea2c7bbe27fee0e455b17
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-02-cammie-eulogy/docs/verification-notes.md,219,07816231cb537b15f9ce817e4c4ea3ae2204a0d378855ce688195f35a2db83c5
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-02-cammie-eulogy/source/publication/2026-07-21_01-06-41.png,955555,dc8680e7675c3f2ad3b3ff00ac7d3b2a29d202f47d34d92204b27a98435b6335
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-02-cammie-eulogy/source/published-description.md,432,ad1ff2413e30d9d4c86a1d605aa82673686c3c7418ad3afb1f2a8f5155fd475c
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-02-cammie-eulogy/source/youtube-record.md,185,ea791edbd82dd5af3394c2f60629cc9c50bb0cf1871496e84d185dbeab1b981b
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-03-linda-handwritten-poem/README.md,914,ba66ad8274a02f232b06b1137478466ebb5c91741dd0693ba3cbad3843e90546
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-03-linda-handwritten-poem/assets/title-card.png,1623839,03f1b8f76172259878cb481ddf7884cd72d5e0f90a8abe252a10595e6a5fb93c
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-03-linda-handwritten-poem/clip-metadata.json,641,9ab80684c4fef96b352c4103613d74c3de7c4516e3e99172de9b2490358a65bd
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-03-linda-handwritten-poem/clip-record.md,865,d4f5733cacbfd1df1061d0890b00d1350a4f41479a1e0f50af33791ddd5c877f
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-03-linda-handwritten-poem/docs/provenance.md,443,b8f0d319cbb80520d1b4d432931dfacd25c6d404899863acecf3253884a2ea13
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-03-linda-handwritten-poem/docs/revision-history.md,163,d805f4adcb0270cf967dfa94458f33ef9ec0685e83fbff4af1ddcea8cd84228c
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-03-linda-handwritten-poem/docs/rights-and-access.md,180,a874c418fe7763aaf0a04541b62e388d448299bfe2876407644622fc7d6e2024
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-03-linda-handwritten-poem/docs/source-inventory.csv,474,84e7f33102c4ebbd70bafbd84d4289450c9a65b36dd5ce0ab43ed1260fae3910
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-03-linda-handwritten-poem/docs/source-inventory.md,469,f418cd0e9cbf9e07a6058f9d9b5dccdea6c4161e56744af1701af1ac25c995f8
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-03-linda-handwritten-poem/docs/transcript-status.md,189,093e91d4d37fa2e375e72107abe5bfe95dc5e8d14adea2c7bbe27fee0e455b17
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-03-linda-handwritten-poem/docs/verification-notes.md,230,fbcc4e82566b2f3e393263176937eaf1d8009839cc38b63271f8dd872123eb4c
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-03-linda-handwritten-poem/source/publication/2026-07-21_01-10-04.png,1623839,03f1b8f76172259878cb481ddf7884cd72d5e0f90a8abe252a10595e6a5fb93c
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-03-linda-handwritten-poem/source/published-description.md,468,866cfd2bc40bd1427198b80995f3246d83dbfc1b4ebced5c174c90a1c89d484a
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-03-linda-handwritten-poem/source/youtube-record.md,185,ea791edbd82dd5af3394c2f60629cc9c50bb0cf1871496e84d185dbeab1b981b
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-04-pull-bmx-magazine/README.md,922,e367d98ea24d6666e6ad75beede74f05a46fdd4e9124c9ed9d283043b3957398
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-04-pull-bmx-magazine/assets/title-card.png,1636160,089e0b95e16d2cf02084206fe815835bf262e4922ea144bdaf9788cc6c0d151c
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-04-pull-bmx-magazine/clip-metadata.json,654,beb59f5581e2c826032ea2447af026b25436c8f036472807b1e8108f960ce84d
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-04-pull-bmx-magazine/clip-record.md,899,a194a2e1c5b5a4f904a7a18e97a58d9a454e5f263822583486c8fc6ee9cf398e
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-04-pull-bmx-magazine/docs/provenance.md,443,d30977299ca2dd50cd2274dc23e2bbcc51c9e7726e5c8a87e3249d009b50185a
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-04-pull-bmx-magazine/docs/revision-history.md,163,d805f4adcb0270cf967dfa94458f33ef9ec0685e83fbff4af1ddcea8cd84228c
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-04-pull-bmx-magazine/docs/rights-and-access.md,244,521bf8f56a26399536cc7973ad823444881faa48d74394dc198a7434f61c6c58
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-04-pull-bmx-magazine/docs/source-inventory.csv,474,3b7ecb601270e414b589a7f6574083f9e6cf4e5f8ace7229e0e9aaa00c6ecfa0
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-04-pull-bmx-magazine/docs/source-inventory.md,469,10e7d29233d4dbfbf5118a54859200e04e3b8a32067d4c1fff6abcb914ddd98f
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-04-pull-bmx-magazine/docs/transcript-status.md,189,093e91d4d37fa2e375e72107abe5bfe95dc5e8d14adea2c7bbe27fee0e455b17
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-04-pull-bmx-magazine/docs/verification-notes.md,274,8b21e333b2cfc0a9d22360bcad549102044c3154a144acf203e4b149236f4c3d
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-04-pull-bmx-magazine/source/publication/2026-07-21_01-13-19.png,1636160,089e0b95e16d2cf02084206fe815835bf262e4922ea144bdaf9788cc6c0d151c
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-04-pull-bmx-magazine/source/published-description.md,445,a42e6b888ede3adf6e7ec35b1e17838f90d0e0f9a681ae0436c91b392519ac6b
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-04-pull-bmx-magazine/source/youtube-record.md,185,ea791edbd82dd5af3394c2f60629cc9c50bb0cf1871496e84d185dbeab1b981b
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-05-the-boy-poster-board/README.md,896,e006fa789844b02261a4f9f8e3bb6d65a89c254141a7ba1038a547b9a7f2c68e
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-05-the-boy-poster-board/assets/title-card.png,1396847,26caeec6afb36edcfc3c1c46c7db50c3613148b84115ef97aa675db3e6c81bce
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-05-the-boy-poster-board/clip-metadata.json,591,b6df127f23c9394a19b22bf45a1740202593013759f059391e102b98e709b3b9
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-05-the-boy-poster-board/clip-record.md,885,5178f46731dc84d61617d0a16e332428a9ca3500611383fb465c77256daeb8cb
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-05-the-boy-poster-board/docs/provenance.md,443,7a8fd47befd9c32689f0bb58342eedf1241e4b87c0e0546aa3e95fae6f4e017c
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-05-the-boy-poster-board/docs/revision-history.md,163,d805f4adcb0270cf967dfa94458f33ef9ec0685e83fbff4af1ddcea8cd84228c
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-05-the-boy-poster-board/docs/rights-and-access.md,155,163c49c9fb8f594f7fbb684a6b86b4e59ab6f37f6fa26fc9c24e4c2a62fe2f05
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-05-the-boy-poster-board/docs/source-inventory.csv,474,0753b920b7c0a338ebe874c8164bd67b89d3945291badd2c4692982024d522de
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-05-the-boy-poster-board/docs/source-inventory.md,469,7019cb425a21595145c6641f4ad1ccb89d3d840dcb95ddded3b5a080ab1a529d
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-05-the-boy-poster-board/docs/transcript-status.md,189,093e91d4d37fa2e375e72107abe5bfe95dc5e8d14adea2c7bbe27fee0e455b17
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-05-the-boy-poster-board/docs/verification-notes.md,294,313c19e4632b5d271cb80c3652e9be7e37403e1b9ddd45848c4ce01ac0faef47
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-05-the-boy-poster-board/source/publication/2026-07-21_01-19-04.png,1396847,26caeec6afb36edcfc3c1c46c7db50c3613148b84115ef97aa675db3e6c81bce
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-05-the-boy-poster-board/source/published-description.md,437,be315dee41b756f8eb3a52fba0acd5a701a4d64b1ff0ab7e46928e19befd79bc
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/derivatives/clips/clip-05-the-boy-poster-board/source/youtube-record.md,185,ea791edbd82dd5af3394c2f60629cc9c50bb0cf1871496e84d185dbeab1b981b
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/docs/chapter-index.md,904,c7e3468a87467644d62fb4c171ed9fec8b2fa563d85e16d0b2f1f679cacf80eb
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/docs/curator-notes.md,900,dd220abb5c8aa8438dea6f66c88a80904c982771a336a693672339b6fa0ae7be
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/docs/dossier-contents.md,925,956fbd044015f75c4d0f15d880edf9f630c96055dd6cbddbac62fc29d4eb4592
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/docs/provenance.md,787,854a1c2f438bb6a1877df256181c8fda7e6ab45f83c0072ee41d1e08de68ce04
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/docs/revision-history.md,1141,afc284e58580270f8a1443813fbfd0c7def6829f034426f8a435fc1f93f8bb39
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/docs/rights-and-access.md,782,2701a4d950894bdaa34dd93f11c15f09fc3f6a1821e2122ef0619789d22331ff
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/docs/source-inventory.csv,2813,9023f94b3a03cfb2fc94b6f9ef3ca2cf8d37bee602230268303d2d6e119df7e8
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/docs/source-inventory.md,2095,9d77f6aaee53eb3ff6c82f480fba471e2133e633d554275caf689cb2a651e006
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/docs/topic-index.md,629,7ccbfa3b6814c2030c4509f5b8ea398091902d31334333d44810f0f2a4593f2d
collections/fireside-bmx-chat/records/fbc-005-the-boy-leary-ladies/docs/transcript-status.md,599,622feb547554d68c9babc436f8eb59b561311d14d5b2408f1751bf2cba3e3cf5
